"","Espece","Age","Aile","Masse","Annee"
"722","TAPI","HY",74,14.7,2
"723","TAPI","HY",68,13.3,2
"724","TAPI","HY",71,12.9,2
"725","TAPI","AHY",72,14,2
"726","TAPI","AHY",68,11.9,2
"727","TAPI","AHY",73,13.7,2
"728","TAPI","AHY",72,12.3,2
"729","TAPI","HY",70,12.4,2
"730","TAPI","HY",71,13.2,2
"731","TAPI","AHY",73,14.4,2
"732","TAPI","HY",68,11.8,2
"733","TAPI","AHY",73,14.7,2
"734","TAPI","HY",74,13.6,2
"735","TAPI","HY",70,12.9,2
"736","TAPI","HY",68,13.7,2
"737","TAPI","AHY",72,NA,2
"738","TAPI","HY",74,14.6,2
"739","TAPI","HY",72,13.7,2
"740","TAPI","HY",72,13.8,2
"741","TAPI","HY",74,13.5,2
"742","TAPI","HY",74,12.6,2
"743","TAPI","AHY",73,13.6,2
"744","TAPI","HY",73,13.5,2
"745","TAPI","HY",70,13.5,2
"746","TAPI","HY",72,13.3,2
"747","TAPI","HY",70,13.4,2
"748","TAPI","HY",69,13.2,2
"749","TAPI","HY",69,13.7,2
"750","TAPI","AHY",70,14.5,2
"751","TAPI","HY",71,13.7,2
"752","TAPI","HY",70,12.4,2
"753","TAPI","AHY",69,12.8,2
"754","TAPI","AHY",76,13.5,2
"755","TAPI","HY",72,14.1,2
"756","TAPI","HY",70,13.7,2
"757","TAPI","AHY",73,12.9,2
"758","TAPI","AHY",76,12.5,2
"759","TAPI","HY",71,13.2,2
"760","TAPI","HY",69,13.6,2
"761","TAPI","AHY",71,13,2
"762","TAPI","HY",71,13,2
"763","TAPI","AHY",69,12.1,2
"764","TAPI","HY",69,12.2,2
"765","TAPI","AHY",69,13.3,2
"766","TAPI","AHY",69,12.5,2
"767","TAPI","AHY",69,12.8,2
"768","TAPI","HY",72,12.6,2
"769","TAPI","AHY",69,12.6,2
"770","TAPI","AHY",73,12.6,2
"771","TAPI","HY",73,12.1,2
"772","TAPI","AHY",69,14.1,2
"773","TAPI","HY",73,13.4,2
"774","TAPI","AHY",72,12.9,2
"775","TAPI","AHY",73,13.8,2
"776","TAPI","HY",69,13.4,2
"777","TAPI","AHY",75,13.1,2
"778","TAPI","AHY",76,15.4,2
"779","TAPI","HY",NA,NA,2
"780","TAPI","AHY",72,12.9,2
"781","TAPI","HY",67,12.9,2
"782","TAPI","HY",70,13.4,2
"783","TAPI","HY",72,13.6,2
"784","TAPI","AHY",70,11.3,2
"785","TAPI","HY",72,12.8,2
"786","TAPI","AHY",73,13.8,2
"787","TAPI","AHY",71,13.5,2
"788","TAPI","AHY",76,12.9,2
"789","TAPI","HY",72,13.4,2
"790","TAPI","AHY",69,12.8,2
"791","TAPI","AHY",73,12.9,2
"792","TAPI","AHY",74,12.6,2
"793","TAPI","AHY",68,12.8,2
"794","TAPI","HY",72,13.3,2
"795","TAPI","HY",72,13.8,2
"796","TAPI","HY",76,14.4,2
"797","TAPI","AHY",73,12.9,2
"798","TAPI","HY",73,13.3,2
"799","TAPI","HY",71,13.3,2
"800","SIFL","AHY",72,11.9,2
"801","TAPI","AHY",70,13.7,2
"802","TAPI","HY",73,13.6,2
"803","TAPI","HY",69,13.7,2
"804","TAPI","HY",68,13.3,2
"805","TAPI","AHY",73,12.3,2
"806","TAPI","AHY",72,12,2
"807","TAPI","AHY",73,12,2
"808","TAPI","HY",72,13.6,2
"809","TAPI","AHY",71,12.2,2
"810","TAPI","HY",74,13.1,2
"811","TAPI","AHY",71,12.5,2
"812","SIFL","AHY",76,13,2
"813","SIFL","HY",72,13.1,2
"814","SIFL","HY",68,10.9,2
"815","TAPI","AHY",72,13.7,2
"816","TAPI","HY",72,14.2,2
"817","TAPI","AHY",68,13.2,2
"818","TAPI","AHY",74,12.5,2
"819","TAPI","HY",74,12.9,2
"820","TAPI","HY",71,11.9,2
"821","TAPI","HY",70,12.7,2
"822","TAPI","HY",71,13.4,2
"823","TAPI","HY",70,13.2,2
"824","TAPI","AHY",71,13.4,2
"825","TAPI","HY",73,12.8,2
"826","SIFL","AHY",69,12.1,2
"827","TAPI","AHY",72,NA,2
"828","TAPI","AHY",72,13.5,2
"829","TAPI","HY",71,12.8,2
"830","TAPI","HY",71,12.6,2
"831","TAPI","HY",69,12.3,2
"832","TAPI","AHY",73,13.8,2
"833","TAPI","HY",72,13.2,2
"834","TAPI","HY",74,12.3,2
"835","TAPI","AHY",71,13.1,2
"836","TAPI","AHY",71,13.2,2
"837","TAPI","HY",72,12,2
"838","TAPI","HY",67,12.1,2
"839","TAPI","HY",74,13,2
"840","TAPI","HY",75,12.1,2
"841","TAPI","AHY",73,12.7,2
"842","TAPI","HY",69,13.6,2
"843","TAPI","HY",74,12.9,2
"844","TAPI","AHY",71,13.5,2
"845","TAPI","AHY",74,12.6,2
"846","TAPI","AHY",74,14.7,2
"847","TAPI","AHY",71,12.2,2
"848","TAPI","HY",74,13.3,2
"849","TAPI","HY",70,13.7,2
"850","TAPI","AHY",71,14.2,2
"851","TAPI","AHY",68,13,2
"852","TAPI","HY",71,12.7,2
"853","TAPI","HY",74,12.5,2
"854","TAPI","HY",68,12.4,2
"855","TAPI","HY",70,12.4,2
"856","TAPI","HY",69,12.5,2
"857","TAPI","HY",71,12,2
"858","TAPI","HY",73,13.2,2
"859","TAPI","AHY",72,13.3,2
"860","TAPI","HY",74,12.5,2
"861","TAPI","HY",70,12.3,2
"862","TAPI","AHY",72,13.5,2
"863","TAPI","HY",72,13.7,2
"864","TAPI","HY",71,14.4,2
"865","TAPI","HY",70,13.7,2
"866","TAPI","HY",73,13.1,2
"867","SIFL","HY",72,12,2
"868","SIFL","AHY",74,12.8,2
"869","TAPI","HY",71,12.4,2
"870","SIFL","AHY",79,15.7,2
"871","TAPI","AHY",75,13.1,2
"872","TAPI","AHY",74,13.1,2
"873","SIFL","AHY",72,13.6,2
"874","SIFL","AHY",72,14.8,2
"875","SIFL","AHY",73,12.5,2
"876","SIFL","HY",72,13.2,2
"877","SIFL","AHY",71,12.2,2
"878","SIFL","HY",71,12.8,2
"879","SIFL","AHY",75,12.4,2
"880","SIFL","HY",72,13.2,2
"881","SIFL","HY",73,13.6,2
"882","SIFL","HY",70,12.5,2
"883","SIFL","HY",71,13.4,2
"884","SIFL","HY",69,11.4,2
"885","SIFL","AHY",73,13.9,2
"886","SIFL","HY",73,13.4,2
"887","SIFL","HY",75,13.1,2
"888","SIFL","HY",70,11.5,2
"889","SIFL","AHY",72,12.6,2
"890","SIFL","AHY",75,15.4,2
"891","SIFL","HY",71,12.7,2
"892","SIFL","HY",72,12.5,2
"893","SIFL","HY",71,12.6,2
"894","SIFL","HY",72,12.3,2
"895","SIFL","HY",73,13.6,2
"896","SIFL","HY",75,13.7,2
"897","SIFL","HY",71,11.4,2
"898","SIFL","AHY",75,12.5,2
"899","SIFL","AHY",71,12,2
"900","SIFL","AHY",75,14.1,2
"901","SIFL","HY",71,13.6,2
"902","SIFL","AHY",73,13.5,2
"903","SIFL","HY",74,12.7,2
"904","SIFL","HY",71,12.3,2
"905","SIFL","HY",74,14.1,2
"906","SIFL","AHY",75,12.9,2
"907","SIFL","HY",73,13.8,2
"908","SIFL","HY",70,13,2
"909","SIFL","AHY",74,12.2,2
"910","SIFL","AHY",72,11.9,2
"911","DUSA","HY",111,61.4,2
"912","DUSA","AHY",110,55.8,2
"913","DUSA","HY",119,64.5,2
"914","DUSA","HY",104,50,2
"915","DUSA","AHY",115,63.5,2
"916","SIFL","HY",72,13.9,2
"917","SIFL","AHY",69,11.8,2
"918","SIFL","AHY",73,13.2,2
"919","SIFL","AHY",72,15.4,2
"920","SIFL","AHY",73,12.5,2
"921","SIFL","HY",73,13.7,2
"922","SIFL","AHY",75,12.3,2
"923","SIFL","HY",72,14.1,2
"924","SIFL","AHY",72,12.8,2
"925","SIFL","HY",72,13,2
"926","SIFL","AHY",76,14.6,2
"927","SIFL","HY",78,17.3,2
"928","SIFL","AHY",75,13.6,2
"929","SIFL","AHY",74,12.8,2
"930","SIFL","HY",73,13.5,2
"931","SIFL","AHY",74,13,2
"932","SIFL","HY",74,14.2,2
"933","SIFL","HY",71,13.3,2
"934","SIFL","HY",75,14.2,2
"935","SIFL","HY",70,14.1,2
"936","SIFL","HY",75,14,2
"937","SIFL","HY",71,11.4,2
"938","SIFL","HY",71,12.8,2
"939","SIFL","HY",74,13.6,2
"940","SIFL","HY",71,15.1,2
"941","SIFL","HY",69,12.5,2
"942","SIFL","HY",72,13.1,2
"943","SIFL","AHY",75,13.5,2
"944","SIFL","HY",75,13.5,2
"945","SIFL","HY",70,12.4,2
"946","SIFL","AHY",73,14.2,2
"947","SIFL","AHY",71,11.9,2
"948","SIFL","AHY",70,12.5,2
"949","SIFL","HY",71,12.8,2
"950","SIFL","HY",73,13,2
"951","SIFL","HY",70,13.7,2
"952","SIFL","AHY",71,14.5,2
"953","SIFL","AHY",73,12.9,2
"954","SIFL","AHY",72,13.5,2
"955","SIFL","AHY",72,12.6,2
"956","SIFL","HY",71,13.7,2
"957","SIFL","HY",70,12.2,2
"958","SIFL","AHY",73,13.6,2
"959","SIFL","AHY",72,13.1,2
"960","SIFL","AHY",75,15.6,2
"961","SIFL","HY",71,12,2
"962","SIFL","HY",70,13.3,2
"963","SIFL","AHY",74,13.3,2
"964","SIFL","HY",72,13.8,2
"965","JABO","HY",114,58.1,2
"966","SIFL","HY",72,12.3,2
"967","SIFL","HY",72,12.6,2
"968","SIFL","HY",69,12.5,2
"969","SIFL","AHY",76,13.3,2
"970","SIFL","AHY",74,12.8,2
"971","SIFL","HY",75,13.4,2
"972","SIFL","AHY",71,12.8,2
"973","SIFL","HY",70,11.9,2
"974","SIFL","AHY",72,12.1,2
"975","SIFL","AHY",74,12.9,2
"976","SIFL","HY",69,13,2
"977","SIFL","HY",75,NA,2
"978","SIFL","AHY",75,14.2,2
"979","SIFL","HY",70,11.9,2
"980","SIFL","AHY",75,14.2,2
"981","SIFL","HY",70,12.8,2
"982","SIFL","HY",71,11.5,2
"983","DUSA","HY",115,58.6,2
"984","DUSA","AHY",105,49.3,2
"985","DUSA","AHY",110,57.4,2
"986","DUSA","AHY",112,55.5,2
"987","DUSA","AHY",115,55.2,2
"988","DUSA","HY",111,46.1,2
"989","DUSA","HY",114,62,2
"990","DUSA","HY",108,54.4,2
"991","DUSA","HY",114,60.5,2
"992","DUSA","HY",113,60,2
"993","DUSA","HY",107,54.9,2
"994","JABO","AHY",116,60.7,2
"995","JABO","HY",112,54.8,2
"996","JABO","HY",115,51.4,2
"997","SIFL","AHY",75,12,2
"998","SIFL","AHY",74,13,2
"999","SIFL","HY",69,13.1,2
"1000","SIFL","AHY",74,13.4,2
"1001","SIFL","AHY",73,12.3,2
"1002","SIFL","AHY",75,13.1,2
"1003","SIFL","AHY",74,13.2,2
"1004","SIFL","AHY",71,13.6,2
"1005","SIFL","AHY",76,13,2
"1006","SIFL","HY",68,12,2
"1007","DUSA","HY",108,52.9,2
"1008","DUSA","AHY",116,54.9,2
"1009","DUSA","AHY",110,55.6,2
"1010","DUSA","AHY",116,60.8,2
"1011","DUSA","AHY",108,58.9,2
"1012","DUSA","HY",114,59.1,2
"1013","DUSA","HY",110,55.7,2
"1014","DUSA","AHY",109,56.6,2
"1015","DUSA","HY",106,51,2
"1016","DUSA","HY",104,51.2,2
"1017","DUSA","HY",113,58.4,2
"1018","DUSA","HY",102,49.4,2
"1019","DUSA","HY",107,57.7,2
"1020","DUSA","HY",109,53.3,2
"1021","DUSA","HY",113,54.3,2
"1022","DUSA","HY",109,54.2,2
"1023","DUSA","HY",108,54.3,2
"1024","DUSA","HY",109,57.2,2
"1025","DUSA","HY",113,54.4,2
"1026","DUSA","HY",110,54.1,2
"1027","DUSA","HY",113,57.1,2
"1028","DUSA","HY",112,54.4,2
"1029","DUSA","HY",112,58.5,2
"1030","DUSA","HY",110,52.7,2
"1031","DUSA","HY",111,52.6,2
"1032","DUSA","HY",109,53.9,2
"1033","DUSA","HY",110,55.1,2
"1034","DUSA","HY",107,48.7,2
"1035","DUSA","HY",112,57.1,2
"1036","JABO","HY",114,51.9,2
"1037","JABO","HY",108,55.4,2
"1038","JABO","HY",114,57.5,2
"1039","JABO","HY",112,55.6,2
"1040","JABO","AHY",110,47.2,2
"1041","JABO","AHY",116,54.1,2
"1042","JABO","HY",115,53.4,2
"1043","DUSA","HY",110,53.1,2
"1044","DUSA","HY",114,64.4,2
"1045","DUSA","HY",113,64.2,2
"1046","DUSA","HY",116,57.1,2
"1047","DUSA","HY",110,56.2,2
"1048","JABO","HY",112,51.6,2
"1049","JABO","HY",115,49.6,2
"1050","JABO","HY",114,51.1,2
"1051","JABO","HY",116,61,2
"1052","JABO","AHY",116,60.2,2
"1053","JABO","HY",112,58.3,2
"1054","JABO","HY",110,54.1,2
"1055","JABO","HY",116,54.3,2
"1056","JABO","AHY",113,53.2,2
"1057","JABO","HY",115,57.5,2
"1058","JABO","HY",114,58.6,2
"1059","JABO","AHY",114,59.3,2
"1060","JABO","HY",115,59.4,2
"1061","JABO","HY",112,53.2,2
"1062","JABO","HY",111,48.1,2
"1063","JABO","HY",115,57.5,2
"1064","JABO","HY",115,58,2
"1065","JABO","HY",115,56,2
"1066","JABO","HY",118,61,2
"1067","JABO","HY",112,48.4,2
"1068","DUSA","HY",114,60.1,2
"1069","DUSA","HY",106,51.5,2
"1070","DUSA","AHY",109,54.7,2
"1071","DUSA","HY",114,60,2
"1072","DUSA","HY",114,53.8,2
"1073","DUSA","HY",115,58.1,2
"1074","DUSA","HY",111,58.6,2
"1075","DUSA","HY",109,61.6,2
"1076","DUSA","HY",112,67.1,2
"1077","JABO","HY",112,59.6,2
"1078","JABO","HY",115,57.3,2
"1079","JABO","HY",113,52.5,2
"1080","JABO","HY",117,58.2,2
"1081","JABO","HY",110,56.6,2
"1082","JABO","HY",114,60.1,2
"1083","JABO","HY",120,58.9,2
"1084","JABO","HY",116,62,2
"1085","JABO","HY",109,57.2,2
"1086","DUSA","HY",111,51.7,2
"1087","DUSA","HY",114,55.8,2
"1088","DUSA","AHY",110,57.6,2
"1089","DUSA","HY",109,54.8,2
"1090","SIFL","HY",75,13.2,2
"1091","DUSA","AHY",116,57.4,2
"1092","DUSA","AHY",112,60.4,2
"1093","JABO","HY",114,60,2
"1094","JABO","HY",114,57.4,2
"1095","JABO","HY",119,55.9,2
"1096","JABO","HY",119,61.9,2
"1097","JABO","HY",108,50.5,2
"1098","JABO","HY",114,60.2,2
"1099","JABO","HY",113,61.8,2
"1100","JABO","HY",115,61.1,2
"1101","JABO","HY",118,60,2
"1102","JABO","HY",110,51.6,2
"1103","JABO","HY",116,57.8,2
"1104","JABO","HY",110,50.1,2
"1105","JABO","AHY",117,58.1,2
"1106","JABO","AHY",116,51.5,2
"1107","JABO","AHY",113,56.8,2
"1108","JABO","HY",117,54.3,2
"1109","JABO","HY",113,53.7,2
"1110","DUSA","AHY",122,58.8,2
"1111","DUSA","AHY",109,60.2,2
"1112","DUSA","HY",112,61.6,2
"1113","DUSA","AHY",114,65.1,2
"1114","DUSA","AHY",114,54.6,2
"1115","DUSA","AHY",116,65.5,2
"1116","DUSA","AHY",112,54.7,2
"1117","JABO","HY",114,60.1,2
"1118","JABO","AHY",115,60.4,2
"1119","DUSA","HY",116,57.4,2
"1120","DUSA","HY",112,58.3,2
"1121","JABO","HY",113,65.5,2
"1122","JABO","HY",110,60.3,2
"1123","JABO","HY",112,58.2,2
"1124","JABO","HY",113,55.9,2
"1125","JABO","HY",116,58.5,2
"1126","JABO","AHY",116,65.4,2
"1127","JABO","HY",114,62,2
"1128","JABO","AHY",115,63.9,2
"1129","JABO","AHY",112,61.1,2
"1130","JABO","HY",115,56.3,2
"1131","JABO","HY",115,58.2,2
"1132","JABO","HY",116,58.4,2
"1133","JABO","HY",114,61.4,2
"1134","JABO","HY",112,56.8,2
"1135","JABO","HY",111,60.1,2
"1136","DUSA","HY",110,56,2
"1137","JABO","HY",115,54.1,2
"1138","DUSA","AHY",116,59,2
"1139","TAPI","HY",72,13,3
"1140","TAPI","AHY",74,13.9,3
"1141","TAPI","AHY",71,12.1,3
"1142","TAPI","AHY",70,12.5,3
"1143","TAPI","AHY",71,12.3,3
"1144","TAPI","HY",75,12.6,3
"1145","TAPI","HY",69,12.8,3
"1146","TAPI","HY",74,12.7,3
"1147","TAPI","HY",69,12.9,3
"1148","TAPI","HY",70,13.7,3
"1149","TAPI","AHY",70,14.9,3
"1150","TAPI","AHY",73,13.4,3
"1151","TAPI","HY",69,13.9,3
"1152","TAPI","AHY",72,14.9,3
"1153","TAPI","HY",71,13.8,3
"1154","TAPI","HY",71,13,3
"1155","TAPI","AHY",72,14.6,3
"1156","TAPI","HY",72,13.3,3
"1157","TAPI","AHY",72,13,3
"1158","TAPI","HY",68,12.8,3
"1159","TAPI","HY",74,12.6,3
"1160","TAPI","AHY",72,14,3
"1161","TAPI","HY",71,13.8,3
"1162","TAPI","HY",70,11.9,3
"1163","TAPI","HY",73,13.7,3
"1164","TAPI","HY",70,13.2,3
"1165","TAPI","HY",71,13.5,3
"1166","TAPI","HY",71,12.7,3
"1167","TAPI","HY",72,13.3,3
"1168","TAPI","HY",68,12.8,3
"1169","TAPI","AHY",72,12.7,3
"1170","TAPI","HY",73,13,3
"1171","TAPI","HY",70,13.2,3
"1172","TAPI","AHY",74,15.3,3
"1173","TAPI","HY",71,13.2,3
"1174","TAPI","AHY",69,13.3,3
"1175","TAPI","AHY",73,13,3
"1176","TAPI","AHY",75,14,3
"1177","TAPI","AHY",73,13.7,3
"1178","TAPI","AHY",74,14.9,3
"1179","TAPI","HY",71,14.2,3
"1180","TAPI","HY",71,12.5,3
"1181","TAPI","HY",72,13,3
"1182","TAPI","AHY",74,14.3,3
"1183","TAPI","HY",70,11.8,3
"1184","TAPI","HY",75,13.9,3
"1185","TAPI","HY",73,13.2,3
"1186","TAPI","HY",69,12.3,3
"1187","TAPI","HY",70,13,3
"1188","TAPI","HY",74,14.1,3
"1189","TAPI","AHY",74,13.3,3
"1190","TAPI","HY",69,13.7,3
"1191","TAPI","AHY",76,14.4,3
"1192","TAPI","HY",73,15.2,3
"1193","TAPI","HY",74,14.9,3
"1194","TAPI","HY",75,14.1,3
"1195","TAPI","AHY",73,14,3
"1196","TAPI","HY",74,15.2,3
"1197","TAPI","AHY",71,13.2,3
"1198","TAPI","HY",72,13.2,3
"1199","TAPI","AHY",74,15.3,3
"1200","TAPI","HY",68,14.2,3
"1201","TAPI","HY",75,14,3
"1202","TAPI","HY",72,13.4,3
"1203","TAPI","HY",71,14.5,3
"1204","TAPI","HY",71,14,3
"1205","TAPI","AHY",73,13.7,3
"1206","TAPI","HY",74,14.7,3
"1207","TAPI","HY",65,12,3
"1208","TAPI","HY",72,13.6,3
"1209","TAPI","HY",73,14.6,3
"1210","TAPI","HY",70,13.7,3
"1211","TAPI","AHY",74,12.8,3
"1212","TAPI","HY",71,14.7,3
"1213","TAPI","HY",71,15.1,3
"1214","SIFL","AHY",71,12.1,3
"1215","SIFL","HY",71,12.6,3
"1216","SIFL","HY",70,12.3,3
"1217","TAPI","HY",73,14.9,3
"1218","TAPI","HY",72,13.9,3
"1219","TAPI","HY",74,14.8,3
"1220","TAPI","HY",69,13.5,3
"1221","TAPI","AHY",73,14,3
"1222","TAPI","AHY",75,14.7,3
"1223","TAPI","AHY",73,13.8,3
"1224","TAPI","AHY",71,14.9,3
"1225","TAPI","AHY",73,13.1,3
"1226","TAPI","AHY",71,13.5,3
"1227","SIFL","HY",72,13.1,3
"1228","SIFL","HY",71,12.8,3
"1229","TAPI","HY",68,12.8,3
"1230","TAPI","HY",70,13.6,3
"1231","TAPI","HY",71,14.8,3
"1232","TAPI","AHY",71,13.5,3
"1233","TAPI","AHY",72,15,3
"1234","TAPI","HY",74,14.8,3
"1235","TAPI","AHY",70,13.6,3
"1236","TAPI","HY",71,14.4,3
"1237","TAPI","AHY",73,16.6,3
"1238","TAPI","AHY",72,13.9,3
"1239","TAPI","HY",70,12.8,3
"1240","SIFL","HY",78,12.7,3
"1241","TAPI","AHY",74,13.7,3
"1242","TAPI","AHY",74,12.9,3
"1243","TAPI","HY",71,13.9,3
"1244","TAPI","AHY",68,13.9,3
"1245","TAPI","HY",71,12.9,3
"1246","TAPI","HY",71,14,3
"1247","TAPI","HY",70,14.1,3
"1248","TAPI","AHY",72,12,3
"1249","JABO","AHY",112,59.3,3
"1250","DUSA","HY",111,57.8,3
"1251","JABO","HY",116,63,3
"1252","JABO","AHY",115,59.7,3
"1253","JABO","HY",111,57.4,3
"1254","JABO","HY",115,58.9,3
"1255","JABO","AHY",112,57.3,3
"1256","JABO","HY",112,58.6,3
"1257","JABO","HY",115,56.4,3
"1258","JABO","HY",117,57.9,3
"1259","JABO","HY",111,62.3,3
"1260","JABO","HY",115,64.6,3
"1261","JABO","HY",113,53.3,3
"1262","SIFL","HY",71,13.8,3
"1263","SIFL","HY",70,12.3,3
"1264","SIFL","AHY",73,13.2,3
"1265","SIFL","AHY",75,12.8,3
"1266","SIFL","AHY",71,12.2,3
"1267","SIFL","AHY",71,13.8,3
"1268","SIFL","HY",72,13.5,3
"1269","SIFL","AHY",76,14.7,3
"1270","TAPI","AHY",73,13.7,3
"1271","TAPI","HY",69,13.1,3
"1272","TAPI","AHY",76,13.6,3
"1273","TAPI","HY",74,15,3
"1274","TAPI","AHY",71,14,3
"1275","TAPI","HY",73,14.1,3
"1276","TAPI","HY",71,15.1,3
"1277","TAPI","HY",71,13.7,3
"1278","TAPI","HY",70,12.9,3
"1279","TAPI","HY",73,13.7,3
"1280","TAPI","AHY",71,13.6,3
"1281","TAPI","AHY",75,13.8,3
"1282","TAPI","HY",70,14.6,3
"1283","TAPI","AHY",72,13.5,3
"1284","TAPI","AHY",72,14.2,3
"1285","TAPI","AHY",72,14.4,3
"1286","DUSA","HY",113,65.4,3
"1287","DUSA","AHY",117,60.3,3
"1288","DUSA","HY",112,61.7,3
"1289","DUSA","AHY",112,55.4,3
"1290","DUSA","HY",108,55,3
"1291","DUSA","HY",110,47.2,3
"1292","DUSA","HY",112,61,3
"1293","DUSA","AHY",113,61.8,3
"1294","DUSA","HY",109,63.6,3
"1295","DUSA","HY",108,64.3,3
"1296","DUSA","HY",112,61.8,3
"1297","TAPI","AHY",72,13.8,3
"1298","TAPI","HY",72,13.8,3
"1299","TAPI","AHY",74,14.1,3
"1300","TAPI","AHY",70,13.8,3
"1301","TAPI","AHY",74,13.3,3
"1302","TAPI","HY",71,15.6,3
"1303","TAPI","HY",72,13.4,3
"1304","TAPI","AHY",74,13.6,3
"1305","TAPI","AHY",73,13.2,3
"1306","TAPI","AHY",71,12.1,3
"1307","TAPI","HY",71,14.5,3
"1308","TAPI","HY",70,14.5,3
"1309","TAPI","HY",67,14.6,3
"1310","TAPI","AHY",72,14.3,3
"1311","TAPI","HY",76,13.6,3
"1312","TAPI","HY",71,13.1,3
"1313","TAPI","HY",69,13.5,3
"1314","TAPI","HY",71,12.9,3
"1315","TAPI","HY",72,14.1,3
"1316","TAPI","HY",71,13.9,3
"1317","TAPI","HY",73,13.1,3
"1318","TAPI","HY",70,13,3
"1319","TAPI","HY",72,15.4,3
"1320","TAPI","HY",73,14.6,3
"1321","TAPI","HY",71,13.1,3
"1322","TAPI","HY",73,14,3
"1323","TAPI","AHY",72,13.1,3
"1324","TAPI","HY",74,13.6,3
"1325","TAPI","HY",69,13,3
"1326","TAPI","HY",71,14,3
"1327","TAPI","HY",72,13,3
"1328","TAPI","HY",71,14.9,3
"1329","TAPI","HY",72,12.7,3
"1330","TAPI","AHY",73,14.3,3
"1331","TAPI","AHY",70,14.2,3
"1332","TAPI","AHY",70,13.8,3
"1333","TAPI","AHY",72,15.3,3
"1334","TAPI","AHY",72,12.6,3
"1335","TAPI","HY",70,13.1,3
"1336","TAPI","AHY",70,12,3
"1337","TAPI","AHY",72,14.4,3
"1338","TAPI","AHY",74,14.4,3
"1339","TAPI","AHY",73,13.3,3
"1340","TAPI","HY",73,14.6,3
"1341","TAPI","AHY",70,14.7,3
"1342","TAPI","AHY",73,15.9,3
"1343","TAPI","HY",71,13.1,3
"1344","JABO","HY",113,61.1,3
"1345","JABO","HY",110,55.4,3
"1346","JABO","HY",115,53.8,3
"1347","JABO","HY",112,54.4,3
"1348","JABO","HY",112,60.9,3
"1349","JABO","HY",111,65.8,3
"1350","JABO","HY",114,58.6,3
"1351","JABO","AHY",111,54.7,3
"1352","JABO","HY",112,64.4,3
"1353","JABO","HY",114,56.9,3
"1354","JABO","HY",112,59.5,3
"1355","JABO","HY",113,56.4,3
"1356","JABO","HY",113,55.5,3
"1357","JABO","HY",108,50.4,3
"1358","JABO","HY",115,66.9,3
"1359","DUSA","AHY",118,59.8,3
"1360","JABO","HY",113,60.4,3
"1361","JABO","HY",114,56,3
"1362","DUSA","HY",111,56.5,3
"1363","JABO","HY",112,51.6,3
"1364","JABO","HY",114,55.5,3
"1365","DUSA","HY",115,51.4,3
"1366","JABO","AHY",114,54.9,3
"1367","JABO","HY",113,57.4,3
"1368","DUSA","HY",112,61.1,3
"1369","DUSA","HY",115,59.6,3
"1370","JABO","HY",118,55.5,3
"1371","TAPI","HY",71,13.1,3
"1372","TAPI","AHY",73,13.8,3
"1373","TAPI","HY",70,14.6,3
"1374","TAPI","HY",72,14.6,3
"1375","TAPI","HY",73,12.6,3
"1376","TAPI","HY",70,11.9,3
"1377","TAPI","HY",74,13.7,3
"1378","TAPI","HY",69,12.8,3
"1379","TAPI","HY",71,13.8,3
"1380","TAPI","AHY",74,15,3
"1381","TAPI","HY",74,13.7,3
"1382","TAPI","AHY",70,12.7,3
"1383","TAPI","HY",72,13.4,3
"1384","TAPI","HY",75,15,3
"1385","TAPI","HY",69,11.8,3
"1386","TAPI","AHY",75,13.4,3
"1387","TAPI","AHY",73,13,3
"1388","TAPI","AHY",69,14,3
"1389","DUSA","HY",109,54.7,3
"1390","DUSA","AHY",114,64.4,3
"1391","DUSA","HY",112,71,3
"1392","DUSA","AHY",116,64.4,3
"1393","DUSA","HY",110,62.1,3
"1394","DUSA","HY",110,56.2,3
"1395","DUSA","HY",113,64.5,3
"1396","JABO","AHY",111,56.7,3
"1397","JABO","HY",108,50,3
"1398","JABO","AHY",112,50.7,3
"1399","JABO","HY",113,55.2,3
"1400","JABO","AHY",118,55.9,3
"1401","JABO","HY",116,60.2,3
"1402","JABO","HY",118,56.8,3
"1403","JABO","HY",110,51.5,3
"1404","JABO","HY",114,51.8,3
"1405","JABO","HY",115,55.7,3
"1406","JABO","HY",114,59.7,3
"1407","JABO","HY",119,56.5,3
"1408","DUSA","HY",111,61.7,3
"1409","DUSA","HY",107,53.1,3
"1410","DUSA","AHY",116,59.7,3
"1411","DUSA","AHY",115,56.3,3
"1412","DUSA","HY",111,62.9,3
"1413","DUSA","HY",115,64.2,3
"1414","DUSA","HY",111,58.8,3
"1415","JABO","AHY",111,55.5,3
"1416","JABO","HY",111,55,3
"1417","DUSA","HY",116,55.6,3
"1418","DUSA","HY",112,53.2,3
"1419","JABO","AHY",113,60.5,3
"1420","JABO","HY",117,58.8,3
"1421","JABO","HY",112,52.8,3
"1422","JABO","HY",110,51.5,3
"1423","JABO","HY",115,62.5,3
"1424","JABO","HY",113,55.9,3
"1425","TAPI","AHY",70,14.1,3
"1426","TAPI","AHY",73,14.1,3
"1427","TAPI","HY",70,15.1,3
"1428","TAPI","HY",71,14.4,3
"1429","TAPI","AHY",71,15.8,3
"1430","TAPI","HY",71,15.7,3
"1431","TAPI","AHY",75,14.2,3
"1432","TAPI","AHY",72,14.1,3
"1433","TAPI","HY",69,12.8,3
"1434","TAPI","HY",73,13.7,3
